timestamp_unix,timestamp_formatted,measurement_name,measurement_value
1675814578.449,08-Feb-2023 00:02:00,APS_A1_AC_OUT_V,230.0
1675814578.449,08-Feb-2023 00:02:00,APS_A1_HV_Energy,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814578.486,08-Feb-2023 00:02:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814580.623,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814581.494,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814581.495,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814581.495,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814581.522,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814581.522,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,1.8
1675814581.522,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,19.0
1675814581.522,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,15.0
1675814581.522,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814581.522,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814581.522,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814581.522,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,26.0
1675814581.522,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814581.522,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814581.522,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814581.522,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814581.522,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814581.558,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814583.569,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814583.695,08-Feb-2023 00:03:00,APS_A2_HV_Energy,1.0
1675814584.31,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814584.311,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814584.311,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814584.463,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814584.463,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,19.0
1675814584.463,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814584.463,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,25.0
1675814584.463,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814584.463,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,230.0
1675814584.466,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,1.7000000000000002
1675814584.466,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,14.0
1675814584.466,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814584.466,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,26.0
1675814584.466,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814584.466,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,230.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814584.501,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814586.642,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814586.767,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814587.382,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814587.382,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814587.382,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814587.445,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814587.536,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.5
1675814587.536,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,20.0
1675814587.536,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814587.536,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814587.536,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814587.536,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814587.538,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,1.8
1675814587.538,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,15.0
1675814587.538,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814587.538,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,26.0
1675814587.538,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814587.538,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814589.714,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814589.839,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814590.454,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814590.454,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814590.455,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814590.481,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814590.481,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,19.0
1675814590.481,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814590.481,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814590.481,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814590.481,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814590.49,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,2.0
1675814590.49,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,16.0
1675814590.49,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814590.49,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,25.0
1675814590.49,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,43.0
1675814590.49,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,230.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814590.517,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814592.786,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814592.912,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814593.461,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814593.526,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814593.526,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814593.526,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814593.552,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814593.552,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,19.0
1675814593.552,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814593.552,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814593.552,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814593.552,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814593.554,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,1.8
1675814593.554,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,15.0
1675814593.554,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814593.554,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,26.0
1675814593.554,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814593.554,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814595.858,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814595.984,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814596.342,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814596.342,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814596.342,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814596.496,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814596.496,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,19.0
1675814596.496,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814596.496,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814596.496,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814596.496,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814596.498,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,2.0
1675814596.498,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,16.0
1675814596.498,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814596.498,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,25.0
1675814596.498,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814596.498,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814596.534,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814598.93,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814599.056,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814599.414,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814599.415,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814599.415,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814599.44,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.2
1675814599.44,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,18.0
1675814599.44,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814599.44,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814599.44,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814599.44,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,230.0
1675814599.442,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,2.1
1675814599.442,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,17.0
1675814599.442,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814599.442,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,26.0
1675814599.442,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814599.442,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814599.478,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814602.002,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814602.128,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814602.486,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814602.486,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814602.486,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814602.512,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.2
1675814602.512,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,18.0
1675814602.512,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814602.512,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814602.512,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814602.512,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814602.515,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,2.0
1675814602.515,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,16.0
1675814602.515,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814602.515,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,26.0
1675814602.515,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814602.515,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814602.549,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814605.074,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814605.2,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814605.301,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814605.302,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814605.456,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.2
1675814605.456,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,18.0
1675814605.456,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814605.456,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,25.0
1675814605.456,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814605.456,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,230.0
1675814605.458,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,2.1
1675814605.458,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,17.0
1675814605.458,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814605.458,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,25.0
1675814605.458,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814605.458,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814605.494,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814605.558,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814608.147,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814608.272,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814608.374,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814608.374,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814608.374,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814608.437,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814608.528,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.6
1675814608.528,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,21.0
1675814608.528,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814608.528,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,26.0
1675814608.528,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814608.528,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,229.0
1675814608.531,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,1.7000000000000002
1675814608.531,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,14.0
1675814608.531,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814608.531,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,25.0
1675814608.531,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814608.531,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,229.0
1675814611.219,08-Feb-2023 00:03:00,APS_A1_HV_Energy,0.0
1675814611.344,08-Feb-2023 00:03:00,APS_A2_HV_Energy,0.0
1675814611.447,08-Feb-2023 00:03:00,PLC_NUM_UTS,2.0
1675814611.447,08-Feb-2023 00:03:00,BCU_A1_STS_IsMaster,0.0
1675814611.447,08-Feb-2023 00:03:00,BCU_A2_STS_IsMaster,0.0
1675814611.472,08-Feb-2023 00:03:00,APS_A2_DC_OUT_P,2.5
1675814611.472,08-Feb-2023 00:03:00,APS_A2_DC_OUT_C,20.0
1675814611.472,08-Feb-2023 00:03:00,APS_A2_DC_OUT_V,126.0
1675814611.472,08-Feb-2023 00:03:00,APS_A2_AC_OUT_P,25.0
1675814611.472,08-Feb-2023 00:03:00,APS_A2_AC_OUT_C,41.0
1675814611.472,08-Feb-2023 00:03:00,APS_A2_AC_OUT_V,230.0
1675814611.475,08-Feb-2023 00:03:00,APS_A1_DC_OUT_P,1.8
1675814611.475,08-Feb-2023 00:03:00,APS_A1_DC_OUT_C,15.0
1675814611.475,08-Feb-2023 00:03:00,APS_A1_DC_OUT_V,126.0
1675814611.475,08-Feb-2023 00:03:00,APS_A1_AC_OUT_P,25.0
1675814611.475,08-Feb-2023 00:03:00,APS_A1_AC_OUT_C,42.0
1675814611.475,08-Feb-2023 00:03:00,APS_A1_AC_OUT_V,230.0
1675814611.509,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814611.509,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814611.509,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814611.509,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814611.509,08-Feb-2023 00:03:00,PLC_APS_TRAIN_MODES_WASHING,0.0
